104臺北市中山區民生東路1段58號9樓之1,臺北市(非原住民地區)
115臺北市南港區忠孝東路7段508號4樓之3,臺北市(非原住民地區)
104臺北市中山區中山北路2段96號12樓,高雄市(非原住民地區)
104臺北市中山區龍江路415巷6號1樓,彰化縣(非原住民地區)
702臺南市南區金華里金華路2段147巷37弄29號5樓,高雄市(非原住民地區)
116臺北市文山區興隆路2段153巷7號1樓,新北市(非原住民地區)
710臺南市永康區東橋里東橋三路126號3樓之1,高雄市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
804高雄市鼓山區中華一路828號4樓,臺北市(非原住民地區)
338桃園市蘆竹區南興里榮興路54號6樓,宜蘭縣(非原住民地區)
115臺北市南港區經貿一路170號18樓及18樓之1、之2、之3,臺中市(非原住民地區)
104臺北市中山區民權西路27號5樓之2,臺中市(非原住民地區)
105臺北市松山區南京東路4段16號11樓,桃園市(非原住民地區)
241新北市三重區光復路1段61巷26號11樓之1,臺北市(非原住民地區)
266宜蘭縣三星鄉大義村上將路三段582巷56號1樓,桃園市(非原住民地區)
403臺中市西區民龍里英才路530號13樓之3,雲林縣(非原住民地區)
114臺北市內湖區瑞光路358巷30弄8號4樓,彰化縣(非原住民地區)
813高雄市左營區維新街142號,臺中市(非原住民地區)
908屏東縣長治鄉德和村6鄰神農路3號,臺東縣台東市(原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,高雄市(非原住民地區) 
110臺北市信義區市民大道6段288號10樓之6,臺中市(非原住民地區)
820高雄市岡山區岡山北路2巷42號,臺北市(非原住民地區)
243新北市泰山區明志路三段350號6樓,高雄市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,新北市(非原住民地區)
807高雄市三民區延吉街57號,臺南市(非原住民地區)
104臺北市中山區長安東路1段21號2樓,金門縣(非原住民地區)
407臺中市西屯區工業區七路15號,屏東縣(非原住民地區)
115臺北市南港區忠孝東路7段508號4樓之3,桃園市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
114臺北市內湖區瑞光路26巷36弄2號5樓,臺北市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
110臺北市信義區松德路10號6樓,高雄市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,臺北市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,高雄市(非原住民地區)
973花蓮縣吉安鄉慶豐村北安街161巷10號,花蓮縣(原住民地區)
516彰化縣埔鹽鄉新興村安興路53號,彰化縣(非原住民地區)
221新北市汐止區康寧街169巷31號4樓之2,高雄市(非原住民地區)
231新北市新店區寶橋路148號6樓,金門縣(非原住民地區)
104臺北市中山區敬業一路139號5樓之7,臺北市(非原住民地區)
807高雄市三民區文濱路21號,高雄市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
106臺北市大安區和平東路1段16號5樓,高雄市(非原住民地區)
110臺北市信義區松德路74號3樓,其他
110臺北市信義區忠孝東路5段550號14樓,花蓮縣(原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
414臺中市烏日區三榮路一段486號4樓之1,彰化縣(非原住民地區)
104臺北市中山區民生東路1段58號8樓之2,臺北市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,金門縣(非原住民地區)
114臺北市內湖區民權東路6段15巷39號4樓,宜蘭縣(非原住民地區)
330桃園市桃園區豐林里介壽路22號,臺北市(非原住民地區)
235新北市中和區中山路2段327巷5號4樓,高雄市(非原住民地區)
104臺北市中山區敬業一路139號5樓之7,臺北市(非原住民地區)
406臺中市北屯區綏遠路二段216之5號6樓、216號地下一層,臺北市(非原住民地區)
407臺中市西屯區福恩里工業區一路70號6樓之2,南投縣(非原住民地區)
114臺北市內湖區民權東路6段15巷39號4樓,臺中市(非原住民地區)
106臺北市大安區仁愛路3段30號5樓、32號5樓,臺中市(非原住民地區)
408臺中市南屯區工業區二十一路50號,金門縣(非原住民地區)
264宜蘭縣員山鄉員山村金古三路6-1號,臺北市(非原住民地區)
333桃園市龜山區萬壽路二段353號1樓,宜蘭縣(非原住民地區)
106臺北市大安區仁愛路4段300巷27號1樓,高雄市(非原住民地區)
114臺北市內湖區瑞光路335號9樓,桃園市(非原住民地區)
100臺北市中正區杭州南路1段19號10樓,臺北市(非原住民地區)
242新北市新莊區後港一路141號1樓至2樓;143號1樓至2樓,高雄市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺中市(非原住民地區)
807高雄市三民區民族一路80號10樓之3,臺北市(非原住民地區)
111臺北市士林區忠誠路2段66號4樓,臺北市(非原住民地區)
236新北市土城區中正路13號2樓,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
104臺北市中山區南京東路3段130號5樓,臺北市(非原住民地區)
104臺北市中山區松江路192號10樓之1,臺中市(非原住民地區)
420臺中市豐原區豐榮里源豐路158號1樓,臺中市(非原住民地區)
234新北市永和區福和路19巷4號,臺北市(非原住民地區)
248新北市五股區中興路1段8號6樓,宜蘭縣(非原住民地區)
221新北市汐止區福德三路369號12樓,臺中市(非原住民地區)
330桃園市桃園區豐林里介壽路22號,臺中市(非原住民地區)
407臺中市西屯區臺灣大道三段658號5樓之1,臺北市(非原住民地區)
110臺北市信義區基隆路1段159號16樓之1,宜蘭縣(非原住民地區)
300新竹市東區新竹科學園區新竹市園區二路57號1樓,臺北市(非原住民地區)
100臺北市中正區重慶南路1段57號9樓之10,宜蘭縣(非原住民地區)
100臺北市中正區忠孝東路1段83號19樓之3,臺北市(非原住民地區)
235新北市中和區中正路736號12樓之4,臺北市(非原住民地區)
103臺北市大同區重慶北路二段207號2樓之1,臺北市(非原住民地區)
104臺北市中山區復興北路48號3樓,高雄市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,宜蘭縣(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,新竹市(非原住民地區)
403臺中市西區和龍里臺灣大道二段2號12樓之3,臺中市(非原住民地區)
244新北市林口區文化二路1段266號19樓之2,臺北市(非原住民地區)
115臺北市南港區經貿一路170號18樓及18樓之1、之2、之3,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
105臺北市松山區敦化北路167號14樓,高雄市(非原住民地區)
110臺北市信義區松德路74號8樓,臺北市(非原住民地區)
114臺北市內湖區洲子街79之1號4樓,新竹市(非原住民地區)
115臺北市南港區忠孝東路7段508號5樓,臺北市(非原住民地區)
437臺中市大甲區日南里工十路2號,臺北市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,臺北市(非原住民地區)
106臺北市大安區瑞安街135巷11號1樓,高雄市(非原住民地區)
220新北市板橋區深丘里中山路一段156號18樓,臺南市(非原住民地區)
106臺北市大安區和平東路3段422號1樓,臺北市(非原住民地區)
235新北市中和區立德街152號5樓,臺北市(非原住民地區)
248新北市五股區五權七路14號之1,臺北市(非原住民地區)
807高雄市三民區九如一路502號27樓之3,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
100臺北市中正區羅斯福路2段100號5樓,臺北市(非原住民地區)
632雲林縣虎尾鎮平和里29鄰平和58-13號,高雄市(非原住民地區)
114臺北市內湖區臺北市內湖區瑞光路578,臺中市(非原住民地區)
220新北市板橋區深丘里中山路一段156號18樓,臺南市(非原住民地區)
104臺北市中山區松江路65號4樓,屏東縣(非原住民地區)
406臺中市北屯區文心路3段447號23樓,雲林縣(非原住民地區)
242新北市新莊區後港一路141號1樓至2樓;143號1樓至2樓,臺北市(非原住民地區)
106臺北市大安區復興南路1段321號5樓之1,臺北市(非原住民地區)
242新北市新莊區新北大道3段7號7樓之1,高雄市(非原住民地區)
